,entry_time,exit_time,entry_price,exit_price,profit,return_pct
47,2023-03-13 08:45:20.467921672,2023-03-13 11:45:20.503772651,146902.5166378839,146749.20704470674,-30.401282936862117,-0.0030401282936862116
48,2023-03-13 16:40:20.562528423,2023-03-14 02:15:20.677052385,146066.0587511968,146920.7662954863,170.28114808953978,0.017028114808953977
49,2023-03-14 03:10:20.688006851,2023-03-14 04:00:20.697965457,147946.02056332963,147049.69690813078,-177.33472559960865,-0.017733472559960866
50,2023-03-14 09:55:20.768671555,2023-03-14 10:55:20.780621881,144944.7144624141,143197.50866984788,-350.6991720486694,-0.03506991720486694
51,2023-03-14 12:20:20.797551511,2023-03-14 13:30:20.811493558,144027.25979829056,142948.88278327094,-215.20485584552807,-0.021520485584552808
52,2023-03-14 18:00:20.865270027,2023-03-19 10:30:22.209681756,143782.97892352586,155160.69278117898,2257.4063353503952,0.22574063353503954
53,2023-03-20 00:15:22.373998745,2023-03-20 01:25:22.387940792,147571.99181384576,144744.15151720386,-589.9122055533153,-0.05899122055533153
54,2023-03-20 05:15:22.433750377,2023-03-20 18:55:22.597071506,145752.7303584678,143166.5273940122,-535.7712855611862,-0.053577128556118625
55,2023-03-21 03:20:22.697653420,2023-03-21 07:05:22.742467145,145148.5094279398,144992.07429752577,-31.965391517675016,-0.0031965391517675018
56,2023-03-21 07:50:22.751429889,2023-03-22 02:05:22.969523348,147027.00514529317,148997.19973592888,397.0105191446419,0.039701051914464186
57,2023-03-22 11:05:23.077076286,2023-03-22 17:40:23.155749268,147291.02236358405,146810.24574431241,-98.00270445247588,-0.009800270445247589
58,2023-03-22 18:30:23.165707874,2023-03-22 20:10:23.185625085,148302.314003283,146493.63922627908,-364.97544060096334,-0.03649754406009633
59,2023-03-22 21:00:23.195583690,2023-03-25 01:20:23.820984109,148943.64404384306,151806.592565453,568.2160429551586,0.05682160429551586
60,2023-03-25 07:50:23.898661231,2023-03-26 15:40:24.279079957,153322.71170048774,154010.09185471488,135.0768990673605,0.01350768990673605
61,2023-03-26 17:35:24.301984750,2023-03-26 20:10:24.332856426,156375.5648543191,154683.931853197,-327.39385996189594,-0.03273938599618959
62,2023-03-26 23:50:24.376674290,2023-03-27 01:25:24.395595640,155011.9636477057,153633.29311851333,-266.2593443817059,-0.026625934438170587
63,2023-03-27 02:40:24.410533548,2023-03-27 03:50:24.424475596,155137.96008522532,152265.56751283104,-549.3579634036614,-0.05493579634036614
64,2023-03-27 07:00:24.462318297,2023-03-27 16:15:24.572858816,154762.79577482017,152188.65897450087,-484.3712879880113,-0.04843712879880113
65,2023-03-28 02:45:24.698337244,2023-03-28 04:45:24.722237897,149254.2696121006,146772.97228820628,-476.08127688359673,-0.047608127688359675
66,2023-03-28 07:25:24.754105435,2023-03-28 09:20:24.777010227,148094.00060346816,145534.26085300915,-486.7508644793961,-0.04867508644793961
67,2023-03-28 10:55:24.795931577,2023-03-28 13:15:24.823815672,148501.95674965615,145043.4365437747,-644.5168923886267,-0.06445168923886267
68,2023-03-28 14:45:24.841741162,2023-03-28 16:30:24.862654233,149843.3045748238,146813.07825615702,-546.6127930833754,-0.05466127930833754
69,2023-03-28 18:05:24.881575584,2023-03-28 23:10:24.942323077,149160.66141821118,145446.089678294,-659.5138503067064,-0.06595138503067065
70,2023-03-29 02:45:24.985145080,2023-03-29 11:05:25.084731134,147877.1676821993,146152.53905740305,-301.1699841654008,-0.030116998416540083
71,2023-03-29 16:40:25.151453790,2023-03-30 02:40:25.270957055,144548.83737191858,142346.06115503135,-388.9360833888313,-0.03889360833888313
72,2023-03-30 05:55:25.309795616,2023-03-30 08:00:25.334692129,144838.2628958851,143517.1598228366,-229.24860799958697,-0.0229248607999587
73,2023-03-30 08:45:25.343654874,2023-03-30 09:40:25.354609340,144904.07122898052,143093.22066221078,-311.2259931463159,-0.03112259931463159
74,2023-03-30 10:50:25.368551388,2023-04-05 08:25:27.060518445,144482.86532348717,182678.96082301394,6501.520428213873,0.6501520428213873
75,2023-04-05 13:30:27.121265937,2023-04-05 15:35:27.146162451,182280.49564613478,178049.04693019568,-721.8274179010259,-0.07218274179010259
76,2023-04-05 18:35:27.182013430,2023-04-06 00:10:27.248736087,180620.17041273048,178926.087785937,-284.87365444771785,-0.028487365444771786
77,2023-04-06 02:00:27.270645018,2023-04-06 05:10:27.308487719,180657.2031805099,176317.90847045812,-722.695297523489,-0.0722695297523489
78,2023-04-06 07:35:27.337367675,2023-04-07 02:00:27.557452854,178878.51602242078,180376.26318300908,245.87412591918837,0.024587412591918836
79,2023-04-07 06:15:27.608241741,2023-04-09 06:25:28.183849133,182838.2508322259,185637.02749274558,453.26782850787276,0.04532678285078728
80,2023-04-09 08:45:28.211733228,2023-04-09 10:25:28.231650439,187253.48426376225,184551.68113667276,-433.78551902495747,-0.043378551902495746
81,2023-04-09 21:25:28.363104030,2023-04-09 23:45:28.390988126,184417.13274806752,180957.58805780992,-555.8492644651451,-0.05558492644651451
82,2023-04-10 01:25:28.410905336,2023-04-10 03:55:28.440781153,184880.62549521157,181925.09112752223,-464.7929169457602,-0.04647929169457602
83,2023-04-10 06:30:28.471652829,2023-04-10 07:30:28.483603156,182957.41525504948,181031.20765823088,-301.2098457709071,-0.030120984577090712
84,2023-04-10 08:15:28.492565901,2023-04-10 15:00:28.573230604,182412.667873746,180188.9245401824,-345.10335782706534,-0.034510335782706535
85,2023-04-11 11:45:28.821199879,2023-04-11 13:30:28.842112950,165619.4838128916,163787.91726392382,-309.2458608173001,-0.030924586081730012
86,2023-04-12 06:00:29.039293337,2023-04-13 12:30:29.403778294,157542.4220571684,164800.62621668197,1274.0741802160337,0.12740741802160338
87,2023-04-13 17:15:29.460542345,2023-04-13 19:35:29.488426440,168782.22046107458,166102.4344179169,-459.3014506887703,-0.04593014506887703
88,2023-04-13 23:15:29.532244304,2023-04-15 11:30:29.965443638,167996.55455512562,164984.17704546932,-510.48468270792364,-0.05104846827079237
89,2023-04-15 14:35:30.002290478,2023-04-20 23:35:31.543882594,166708.107580985,192680.6664077245,4355.857171342934,0.4355857171342934
90,2023-04-21 07:15:31.635501764,2023-04-21 11:50:31.690274094,191564.4066103333,189576.97504100486,-335.254331212589,-0.0335254331212589
91,2023-04-21 16:20:31.744050562,2023-04-22 00:45:31.844632478,193251.2809807462,189987.35365549778,-540.114580430276,-0.054011458043027594
92,2023-04-23 04:55:32.181233340,2023-04-23 10:45:32.250943578,170539.61000063806,169399.76266373767,-210.1316825463473,-0.02101316825463473
93,2023-04-23 14:25:32.294761442,2023-04-24 04:10:32.459078430,170591.97217946747,166554.65451585283,-739.0808990534169,-0.0739080899053417
94,2023-04-24 08:30:32.510863178,2023-04-30 01:00:34.142082742,170348.58440209692,196746.48902262238,4724.836199059348,0.47248361990593474
95,2023-04-30 07:40:34.221751586,2023-04-30 10:30:34.255610844,197033.21349200417,194010.4754632717,-540.2382899490549,-0.05402382899490549
96,2023-04-30 20:45:34.378101690,2023-05-01 05:40:34.484658768,188855.52975932648,184898.58353092312,-726.5081240856671,-0.0726508124085667
97,2023-05-01 07:40:34.508559420,2023-05-01 10:25:34.541422818,189037.98596066365,186423.40589865515,-469.533706049966,-0.046953370604996596
98,2023-05-01 11:20:34.552377284,2023-05-01 23:25:34.696777062,188337.47394404517,187939.84655224433,-70.68134749276942,-0.007068134749276942
99,2023-05-02 05:05:34.764495580,2023-05-02 06:50:34.785408650,188842.23460917294,187197.8178595464,-290.9110077349542,-0.02909110077349542
100,2023-05-02 12:55:34.858106470,2023-05-02 16:50:34.904911916,183379.5394575074,178346.68048335137,-908.8933553145725,-0.09088933553145725
101,2023-05-02 18:45:34.927816708,2023-05-02 20:30:34.948729780,182999.20121867632,180660.80608011057,-411.558810158087,-0.0411558810158087
102,2023-05-04 04:25:35.330144366,2023-05-04 05:35:35.344086414,158369.38411029265,156366.60876017154,-402.1045217960891,-0.04021045217960891
103,2023-05-04 06:15:35.352053298,2023-05-05 00:05:35.565167454,158190.94130682808,158705.72963904755,102.16398425032457,0.010216398425032457
104,2023-05-05 02:25:35.593051548,2023-05-05 11:20:35.699608626,163616.51799431542,160682.4466671876,-564.8137410251657,-0.056481374102516566
105,2023-05-05 12:30:35.713550674,2023-05-09 23:00:36.986260444,163874.09978091918,176441.41057269552,2372.111281459158,0.2372111281459158
106,2023-05-10 01:25:37.015140400,2023-05-10 04:20:37.049995518,177459.40436764862,175456.54644787972,-375.87578427398694,-0.037587578427398696
107,2023-05-10 05:00:37.057962402,2023-05-10 06:45:37.078875474,177549.47302998876,175875.82563190383,-310.3904574826738,-0.03103904574826738
108,2023-05-10 13:20:37.157548456,2023-05-11 15:05:37.465269364,174470.40443860192,175519.52137208826,196.13390385838284,0.019613390385838283
109,2023-05-11 23:35:37.566847138,2023-05-12 00:35:37.578797464,175370.55924048054,171882.49027671487,-652.653359251839,-0.0652653359251839
110,2023-05-12 09:25:37.684358682,2023-05-12 12:20:37.719213800,167997.72217531377,164766.30349014443,-618.6129262426984,-0.06186129262426984
111,2023-05-12 13:15:37.730168266,2023-05-12 16:00:37.763031664,167891.89471631605,161060.6159968092,-1283.4129938979095,-0.12834129938979094
112,2023-05-13 11:45:37.999050612,2023-05-13 17:35:38.068760850,149878.39403821476,149269.6610593047,-122.89708516991232,-0.012289708516991231
113,2023-05-13 18:30:38.079715316,2023-05-14 04:05:38.194239278,149970.0833537708,150514.38866641294,109.37655458298468,0.010937655458298468
114,2023-05-14 13:55:38.311750822,2023-06-12 07:00:46.546521624,148960.37992058613,384107.8141298884,47745.13850890349,4.774513850890349
115,2023-06-12 11:50:46.604281536,2023-06-12 13:20:46.622207026,387192.2667303228,378134.5150363093,-1824.4660729581228,-0.18244660729581227
116,2023-06-12 16:55:46.665029028,2023-06-12 20:15:46.704863450,384644.0835207109,376172.3090348954,-1677.5560173458216,-0.16775560173458215
117,2023-06-13 00:50:46.759635780,2023-06-13 04:25:46.802457784,374172.93008679355,368866.740789708,-1056.3305543619645,-0.10563305543619644
118,2023-06-13 06:25:46.826358436,2023-06-13 10:35:46.876151462,372232.8692529337,370733.35457858595,-295.8166409560654,-0.029581664095606537
119,2023-06-14 10:15:47.158975856,2023-06-14 12:55:47.190843394,324830.95830212405,320803.607351746,-906.7667884091788,-0.09067667884091789
120,2023-06-14 14:30:47.209764744,2023-06-14 17:10:47.241632282,324821.4404884867,313743.5242757661,-2463.364962119027,-0.2463364962119027
121,2023-06-14 18:35:47.258561910,2023-06-14 21:50:47.297400472,320201.1232289949,319913.35167471075,-62.70042230586114,-0.0062700422305861135
122,2023-06-14 22:20:47.303375634,2023-06-16 16:50:47.811264510,322533.8046732376,327227.39308309037,1014.3427571195352,0.10143427571195353
123,2023-06-16 20:20:47.853090652,2023-06-18 02:25:48.212596308,334427.1551764784,326761.5757405598,-1620.9620084602648,-0.16209620084602647
124,2023-06-18 04:55:48.242472124,2023-06-18 08:05:48.280314824,330126.5193654104,326960.50222184585,-662.6614073898236,-0.06626614073898236
125,2023-06-18 08:30:48.285294126,2023-06-18 12:15:48.330107850,330732.0242962926,322441.3949969754,-1715.4772223322216,-0.17154772223322215
126,2023-06-18 16:05:48.375917436,2023-07-06 22:45:53.618127316,326209.85271065525,489026.98651294596,33300.54042390756,3.330054042390756
127,2023-07-07 06:10:53.706758904,2023-07-07 07:25:53.721696812,486694.42885300115,478449.2391068983,-1694.4481415377231,-0.1694448141537723
128,2023-07-07 08:35:53.735638860,2023-07-11 23:20:55.059137518,490355.50235993037,559997.6473507952,13964.473995466484,1.3964473995466484
129,2023-07-12 12:25:55.215487622,2023-07-12 16:25:55.263288928,536211.9016651228,533602.4410480363,-546.4531610136037,-0.05464531610136037
130,2023-07-12 16:55:55.269264092,2023-07-12 18:45:55.291173024,541580.4405680588,523241.9864815917,-3783.72665587152,-0.378372665587152
131,2023-07-13 00:30:55.359887400,2023-07-13 13:20:55.513249924,529943.7218095917,518973.144219001,-2234.90650682665,-0.223490650682665
132,2023-07-13 18:20:55.573001556,2023-07-13 19:45:55.589931186,531428.6205436393,525534.7151623572,-1172.5543190374738,-0.11725543190374738
133,2023-07-13 20:20:55.596902208,2023-07-14 03:05:55.677566912,529117.1207227808,521789.58605698205,-1447.8957322771603,-0.14478957322771602
134,2023-07-14 07:05:55.725368218,2023-07-14 16:15:55.834912878,528371.3332768886,522936.5661501463,-1060.5142446965328,-0.10605142446965328
135,2023-07-14 21:20:55.895660370,2023-07-15 04:50:55.985287820,529683.4751944582,528204.8384864782,-284.8587974750262,-0.02848587974750262
136,2023-07-15 10:05:56.048027034,2023-07-15 14:50:56.104791084,533459.6176027748,523367.15255321265,-1925.15735526332,-0.192515735526332
137,2023-07-15 18:05:56.143629646,2023-07-16 16:00:56.405540968,530167.6350181322,516444.7211867492,-2584.0955326335097,-0.25840955326335097
138,2023-07-16 17:40:56.425458178,2023-07-16 20:30:56.459317436,532106.0379621459,527860.166534181,-775.9874963488692,-0.07759874963488692
139,2023-07-16 20:45:56.462305018,2023-07-16 21:50:56.475251204,530033.9071518589,522071.9049703502,-1449.190285801582,-0.1449190285801582
140,2023-07-16 22:50:56.487201532,2023-07-16 23:40:56.497160136,527307.7422647735,523177.85423560033,-744.2306873506313,-0.07442306873506313
141,2023-07-17 00:50:56.511102184,2023-07-17 05:50:56.570853816,525971.0861710912,517654.17140792054,-1490.798780316385,-0.1490798780316385
142,2023-07-17 10:15:56.623634426,2023-07-17 15:10:56.682390198,537820.6114204844,522129.5764111976,-2707.1395609909814,-0.27071395609909815
143,2023-07-18 01:45:56.808864486,2023-07-19 18:45:57.298827872,511877.9946026723,515970.1066334287,720.1424370953464,0.07201424370953464
144,2023-07-20 01:20:57.377500854,2023-07-20 06:20:57.437252486,515748.34615965787,514332.2773733697,-249.31128435363644,-0.024931128435363645
145,2023-07-20 11:05:57.494016536,2023-07-24 21:55:58.770709748,521866.72787143604,554002.3126747846,5576.066757172637,0.5576066757172637
146,2023-07-24 23:35:58.790626960,2023-07-26 14:00:59.249718668,566580.6782139363,561770.504282129,-816.1168695895176,-0.08161168695895175
147,2023-07-26 15:20:59.265652438,2023-07-26 17:25:59.290548950,567250.9368385756,564076.0571840716,-533.4608510908292,-0.053346085109082925
148,2023-07-26 20:30:59.327395790,2023-07-26 22:00:59.345321280,569121.0018802675,559415.8811927335,-1616.252760998279,-0.1616252760998279
149,2023-07-27 00:30:59.375197096,2023-08-09 21:26:03.353659952,567572.9128530781,959531.330793607,64337.09775589079,6.433709775589079
150,2023-08-09 23:46:03.381544048,2023-08-22 22:11:07.091124556,973273.3008048272,1366802.5379276813,63682.8987705328,6.3682898770532805
151,2023-08-23 00:46:07.121996236,2023-08-23 02:46:07.145896888,1374463.434731828,1362562.2503205633,-1915.1755588258675,-0.19151755588258676
152,2023-08-23 03:16:07.151872052,2023-08-23 04:51:07.170793400,1369277.1167035974,1341891.364895281,-4385.388528812386,-0.43853885288123856
153,2023-08-23 08:41:07.216602984,2023-08-23 10:06:07.233532616,1355544.7445033612,1330545.5044297662,-3962.9054997085186,-0.39629054997085184
154,2023-08-23 12:46:07.265400152,2023-08-23 19:21:07.344073136,1359255.5043049168,1347378.0360985082,-1843.059759918251,-0.1843059759918251
155,2023-08-23 22:31:07.381915836,2023-08-31 22:16:09.673390936,1360573.7121015897,1528902.5333382788,25866.722899596265,2.5866722899596266
156,2023-09-01 07:21:09.781939736,2023-09-01 12:56:09.848662392,1507612.9666726429,1480430.6029900191,-4236.0403028022265,-0.42360403028022264
157,2023-09-01 14:26:09.866587880,2023-09-01 16:21:09.889492676,1506503.6663819922,1495014.8072170902,-1759.412331502739,-0.1759412331502739
158,2023-09-01 16:36:09.892480256,2023-09-01 17:36:09.904430584,1503805.200715648,1484431.7200640643,-2949.526421342598,-0.2949526421342598
159,2023-09-01 20:26:09.938289840,2023-09-03 11:51:10.409331876,1500756.1037617214,1492074.9257819997,-1307.2944134127465,-0.13072944134127465
160,2023-09-03 19:21:10.498959324,2023-09-03 23:36:10.549748212,1496606.5860914197,1464888.7727305337,-4761.907603654923,-0.4761907603654923
161,2023-09-04 04:46:10.611491564,2023-09-04 08:21:10.654313568,1461444.831113387,1434811.8837016744,-4007.921268220467,-0.4007921268220467
162,2023-09-04 09:26:10.667259756,2023-09-04 16:46:10.754895484,1474119.7610063918,1444643.8522493658,-4317.470218570874,-0.4317470218570874
163,2023-09-04 19:31:10.787758880,2023-09-05 06:11:10.915229032,1469525.8515695047,1461729.4809313684,-1122.6339908227674,-0.11226339908227674
164,2023-09-05 07:01:10.925187636,2023-09-05 10:51:10.970997220,1486817.034443477,1476241.4166492778,-1497.134902717109,-0.1497134902717109
165,2023-09-05 11:21:10.976972384,2023-09-06 15:46:11.316560828,1486400.8187356067,1440016.9885576488,-6521.436139956757,-0.6521436139956757
166,2023-09-06 19:26:11.360378692,2023-09-06 21:36:11.386271064,1464886.2497132015,1446944.9262002707,-2479.675371043704,-0.24796753710437042
167,2023-09-07 09:56:11.533658424,2023-09-07 14:01:11.582455592,1392036.6470989494,1371178.5141887332,-2996.5195407425053,-0.29965195407425055
168,2023-09-08 02:11:11.727851232,2023-09-14 07:01:13.506458156,1357357.1409265404,1697600.0624379634,49377.6764717692,4.93776764717692
169,2023-09-14 10:31:13.548284296,2023-09-14 19:46:13.658824816,1717674.4262208785,1708591.222759495,-1302.7921295871784,-0.13027921295871783
170,2023-09-14 21:51:13.683721332,2023-09-18 13:51:14.735350060,1737062.1066022238,1753243.4324849793,2282.827065096557,0.22828270650965568
171,2023-09-18 23:11:14.846886440,2023-09-19 03:36:14.899667048,1711494.8637423893,1697894.111542966,-1965.5697378204786,-0.19655697378204787
172,2023-09-19 04:01:14.904646352,2023-09-19 08:01:14.952447656,1723651.928942856,1692418.6482270819,-4446.355326713208,-0.44463553267132083
173,2023-09-19 11:21:14.992282080,2023-09-19 12:16:15.003236544,1709000.3418080995,1679651.7652492316,-4137.511903570994,-0.4137511903570994
174,2023-09-19 18:11:15.073942644,2023-09-20 01:56:15.166557672,1669783.3107097503,1660592.9576775802,-1303.2974425774883,-0.13032974425774882
175,2023-09-20 17:21:15.350791872,2023-09-25 10:26:16.702174628,1575841.1070954918,1905095.1030347561,49203.179721852124,4.920317972185212
176,2023-09-25 19:31:16.810723424,2023-09-25 23:21:16.856533008,1901114.4241170243,1921325.3865574033,3026.61732676893,0.302661732676893
177,2023-09-25 23:41:16.860516452,2023-09-26 07:06:16.949148040,1926748.4959242714,1886759.8572514101,-5971.4944263123325,-0.5971494426312333
178,2023-09-26 17:56:17.078609912,2023-09-28 00:06:17.439111424,1821462.3558336853,1887082.3332830977,10150.300875803456,1.0150300875803455
179,2023-09-28 02:01:17.462016216,2023-09-28 03:31:17.479941708,1911032.2459152522,1869662.7720042022,-6318.960938244709,-0.6318960938244709
180,2023-09-28 07:16:17.524755432,2023-09-28 11:31:17.575544320,1879996.2871124393,1874958.820797208,-765.2161314761033,-0.07652161314761033
181,2023-09-28 12:01:17.581519484,2023-09-28 13:41:17.601436692,1891152.6105369616,1866517.5516120105,-3710.143644696218,-0.37101436446962177
182,2023-09-28 15:51:17.627329068,2023-09-30 19:26:18.243766740,1892802.6040960955,1849217.4805065189,-6472.948536516866,-0.6472948536516866
183,2023-09-30 20:21:18.254721208,2023-09-30 22:21:18.278621860,1868741.4085288397,1832863.8169247776,-5272.613477640727,-0.5272613477640727
184,2023-10-01 08:41:18.402108568,2023-10-07 06:56:20.102042508,1823457.7625319713,2122367.970825883,44154.796790877124,4.415479679087713
185,2023-10-07 20:26:20.263371916,2023-10-08 07:56:20.400800672,2018547.9956318098,2023064.6177295074,701.5077946518431,0.07015077946518432
186,2023-10-08 09:41:20.421713740,2023-10-08 10:46:20.434659928,2052413.9619287425,2021834.5671699685,-4681.579746423988,-0.4681579746423988
187,2023-10-08 12:11:20.451589560,2023-10-08 21:21:20.561134216,2041860.7159552008,2018995.9906517689,-3466.1633990724804,-0.34661633990724805
188,2023-10-09 01:56:20.615906548,2023-10-09 03:11:20.630844456,2024690.4633015846,1997776.6946943302,-4068.5005342710647,-0.40685005342710645
189,2023-10-09 03:56:20.639807200,2023-10-14 21:26:22.282977092,2013152.2240713097,2594738.1805606754,87245.71407517442,8.724571407517441
190,2023-10-14 22:46:22.298910860,2023-10-15 04:01:22.361650072,2651575.254584517,2625418.1920126798,-3839.801259216096,-0.38398012592160957
191,2023-10-15 08:46:22.418414124,2023-10-16 16:16:22.794849408,2620120.1377539947,2619818.7197018755,-44.337001599080395,-0.0044337001599080396
192,2023-10-16 19:36:22.834683828,2023-10-19 11:31:23.598508864,2664002.2990401997,2840996.860852536,25603.163471766456,2.5603163471766455
193,2023-10-19 12:46:23.613446772,2023-10-19 16:46:23.661248076,2917063.781129755,2866198.244978256,-7166.088407746225,-0.7166088407746225
194,2023-10-19 18:06:23.677181848,2023-10-27 02:56:25.790397912,2926114.6484779366,3432761.167211636,69916.30778025679,6.991630778025678
195,2023-10-27 07:06:25.840190940,2023-10-27 13:21:25.914880480,3471620.419860714,3435505.3386365697,-4928.0303408111795,-0.492803034081118
