,Open,High,Low,Close,Volume
2023-01-06 13:00:00,58342.92770449126,58848.25729647399,58279.88990834527,58619.14077378262,3722.2197201683766
2023-01-06 14:00:00,58678.88761899695,59109.51398756402,58300.30758855126,59056.689353307425,3074.762408134278
2023-01-06 15:00:00,59079.710314119235,59830.564768350254,58771.12328537518,59671.92706665925,3489.6700626573634
2023-01-06 16:00:00,59559.70508703915,60102.02644036126,59347.082220002994,60049.92885219929,2569.8865575679174
2023-01-06 17:00:00,59861.54138130713,61058.810455410865,59706.19122933183,60941.76688971798,3461.6374020314333
2023-01-06 18:00:00,60975.61290669997,61544.34798574555,60848.942939714776,60948.779763272665,2860.542764958048
2023-01-06 19:00:00,61105.5314968409,61821.36485166506,60852.59708542442,61730.96896495761,3156.6986445965645
2023-01-06 20:00:00,61808.82346243622,61852.53342381509,61441.01781899238,61707.68857367872,3168.817965677714
2023-01-06 21:00:00,61872.07118496715,62432.182221748226,61613.75761904505,62335.649744731534,3216.4854172470377
2023-01-06 22:00:00,62415.40546399023,63021.76885199837,62303.167562525465,62495.00667926705,3561.5812055686965
2023-01-06 23:00:00,62560.372768529895,63132.72605477815,62405.49041898645,63063.60372967326,4078.6404126109537
2023-01-07 00:00:00,63136.24429462158,63604.55216047774,62718.0552864455,63293.5963400782,4320.721453127592
2023-01-07 01:00:00,63276.92811986676,64040.472101762,63137.36274686236,63501.412229278045,3933.0918459580603
2023-01-07 02:00:00,63379.983111139234,64669.55754427129,63031.106281758846,64301.31573580444,3160.8402894670508
2023-01-07 03:00:00,64257.06437637128,65005.19677075478,64039.44029367556,64496.71562067932,3906.970674544258
2023-01-07 04:00:00,64381.56916521543,64489.90065541969,63265.3693658441,63297.94870259728,3118.551053742884
2023-01-07 05:00:00,63361.72287539546,63627.95458070646,63042.40552740745,63305.835712773,3487.384252817973
2023-01-07 06:00:00,63670.07040019144,63691.54884418585,62314.462882571745,62580.858079989135,3671.7829194535143
2023-01-07 07:00:00,62886.66957388459,63181.28383701429,61816.592703334885,61933.61635731018,3648.73023089761
2023-01-07 08:00:00,61968.049219379405,62575.82857625544,61815.28250151212,62488.625411269364,3730.2952356467326
2023-01-07 09:00:00,62277.34020691299,62390.59604272315,61645.6810362306,61738.81967537995,3529.733235420957
2023-01-07 10:00:00,61921.466046222675,62641.65449639062,61800.86255150964,62569.800031648396,3307.3689948464908
2023-01-07 11:00:00,62547.71750836104,62904.016033806096,62203.08423572353,62359.82554654629,3573.786267700968
2023-01-07 12:00:00,62305.31664515109,63091.08154729016,62261.9156484243,62519.05999095103,3555.469704406367
2023-01-07 13:00:00,62517.23335464031,62644.30343678909,62241.14289843324,62355.280182689814,3237.9639946186667
2023-01-07 14:00:00,62309.986043705605,63113.54958140837,62266.12917746056,62606.50529766846,3627.0389130404333
2023-01-07 15:00:00,62385.39320621892,63501.341178732306,62358.82656941815,62575.87012957817,2882.4336695033135
2023-01-07 16:00:00,62207.42969943993,62709.018976045176,61850.68105906278,62344.23736201892,3211.4141106223665
2023-01-07 17:00:00,62260.32629719344,62934.77598142387,62224.62963035105,62813.67092167241,3871.4827063677835
2023-01-07 18:00:00,62933.94124164924,63220.38024114241,62595.60196568859,62920.674331218725,3263.6659738583166
2023-01-07 19:00:00,62520.68617984928,63824.80704449368,62422.730542609,63708.88078072988,3346.1725535726023
2023-01-07 20:00:00,63674.81405958041,64045.27779234913,63372.742408604936,63885.027195783085,3693.2512586900107
2023-01-07 21:00:00,63701.99849640947,64295.14364151795,63291.33052052581,64293.65130856193,3132.2585665316446
2023-01-07 22:00:00,64526.1847363524,64981.25067818884,64244.50687394732,64250.03210589592,3992.186680512126
2023-01-07 23:00:00,63888.25019805729,64167.60494479322,63308.53271920268,63453.29638827029,3707.526450946097
2023-01-08 00:00:00,63406.11603721536,63408.32440664733,62370.2903171695,63052.02644245621,3024.806632088607
2023-01-08 01:00:00,63094.83739676575,64041.297244784684,62947.57947745075,63549.57722795797,3772.037427386498
2023-01-08 02:00:00,63420.3085294931,63500.302432952434,63127.2841108495,63319.77592630586,2979.2660941114964
2023-01-08 03:00:00,63197.92654923722,63258.70584313507,62613.960584886154,63115.07551870916,3513.424210388198
2023-01-08 04:00:00,63168.476366651645,63545.667829866856,62527.56447682106,63341.52089311952,3549.651944259499
2023-01-08 05:00:00,63461.699612610006,63797.939626993924,62454.64365188777,62557.23591520937,2372.1271439573275
2023-01-08 06:00:00,62475.30187405079,63163.18937864449,62383.21585795075,62767.95406879049,3216.6006771909088
2023-01-08 07:00:00,62841.97183402936,62924.97236031441,62491.586227703,62706.8220717327,3041.215225376036
2023-01-08 08:00:00,62717.65514718887,62801.258341308014,61830.00841812452,62403.03543264041,3173.0614425377794
2023-01-08 09:00:00,62410.36140412757,63154.04292715692,62293.251038265444,62952.75369729197,3372.905589870675
2023-01-08 10:00:00,62975.137737781275,63332.38860394375,62625.68842365934,62688.32547956456,3304.7037887280317
2023-01-08 11:00:00,62672.04129180392,62789.83485225646,62175.92708041806,62584.24501068594,3702.3204476868186
2023-01-08 12:00:00,62378.69495164841,63093.690336035055,62288.91494865387,62696.87292357839,3068.31927758177
2023-01-08 13:00:00,62639.847448663284,63182.63606882491,62502.34481123265,63172.22422040087,3326.850813091379
2023-01-08 14:00:00,62756.19812179068,63121.44083726484,62415.36282483152,62608.98644712496,3411.5028711518225
2023-01-08 15:00:00,62692.10999540895,63183.73473137978,62568.42344609978,63150.80515130975,3155.960849309203
2023-01-08 16:00:00,63094.653091507455,63473.6624993954,62835.84959314063,63303.36624126622,2276.4910254588735
2023-01-08 17:00:00,63238.47899593123,63644.48654223438,63025.72053581544,63394.25405280171,3477.823439655457
2023-01-08 18:00:00,63022.743979713094,63528.82118807163,62808.77129429902,63216.08463243201,3732.734020487269
2023-01-08 19:00:00,63525.94697768718,63656.038435316295,62992.91929844453,63109.65302703297,3246.4472621032833
2023-01-08 20:00:00,63280.7219760736,63352.10510887231,62659.97647940096,63044.6382550726,2855.1595733782665
2023-01-08 21:00:00,62952.432981801205,63154.59527956792,62299.55475718961,62538.08689998123,3911.2457892681537
2023-01-08 22:00:00,62217.42785079319,63003.97652597677,61957.12243066766,62926.084856988826,2902.446362606372
2023-01-08 23:00:00,62945.33737126834,63280.53957032948,62627.55667682454,62934.29118588894,3014.385932163609
2023-01-09 00:00:00,63314.22565718506,64993.29615704305,63298.62127278523,64931.07207068336,3749.4757790561835
2023-01-09 01:00:00,65097.7385425839,65535.9835944079,64607.295845577646,65182.04363255196,2724.323440334227
2023-01-09 02:00:00,65321.31245211882,65550.06657770152,64985.540418952056,65350.15326733434,3101.445152617297
2023-01-09 03:00:00,65490.42640810112,65769.52111821239,65053.41207442736,65517.23002052024,3566.0135592054303
2023-01-09 04:00:00,65654.86258777055,65694.30703092553,64599.325306570594,64849.447170504645,2414.4620863178325
2023-01-09 05:00:00,64730.267493246334,65200.17626625541,64266.34935163863,65139.00307676789,2818.5511853014946
2023-01-09 06:00:00,65071.95511414679,65072.26739828294,64078.01199961187,64139.71960167141,2967.8959184394544
2023-01-09 07:00:00,64314.21781708969,64526.634336483505,62859.80044839747,62995.9022309186,3082.3512823009114
2023-01-09 08:00:00,62862.65250099089,63644.055929991824,62613.49398993592,63638.149513495555,3849.8186877817307
2023-01-09 09:00:00,63427.02139832509,64005.960561455795,63227.54720930099,63893.96867506628,3555.5857280051496
2023-01-09 10:00:00,63603.67776908067,64160.62422097605,63586.18891986797,63832.139115548554,2769.2082823035253
2023-01-09 11:00:00,63810.15419145394,64260.63567095587,63580.30099176622,64059.16314437164,3696.1643880474544
2023-01-09 12:00:00,63911.74398461259,63951.447668489884,63286.970868152195,63864.42139225268,3415.3157507878477
2023-01-09 13:00:00,63882.16713103376,64903.77649913599,63815.314523621324,64866.07182630734,3579.2071324802087
2023-01-09 14:00:00,64716.36365055654,65553.91172024175,64412.43999917209,65246.88315445585,2999.6019509709504
2023-01-09 15:00:00,65142.574827913595,65361.192175141885,64630.62164585991,64851.13665947046,3788.50492995991
2023-01-09 16:00:00,64800.106026949805,65642.53793463693,64647.25387211939,65560.82117145708,3321.9884646754595
2023-01-09 17:00:00,65298.36657777873,65545.27228089598,64723.381808825936,64744.21924421407,2982.3593696621087
2023-01-09 18:00:00,64781.488234735996,66354.27517761574,64657.1311636456,65978.03057622313,3553.869384016847
2023-01-09 19:00:00,66091.28436884949,66226.44212132532,65366.287245056184,65450.46188201898,3409.8273475398196
2023-01-09 20:00:00,65930.22354977716,66272.43052667749,65571.493937074,65973.14095681404,3545.195698991538
2023-01-09 21:00:00,65454.773942523585,65750.41054968857,64956.389982108645,65099.255044562786,4078.2602992323013
2023-01-09 22:00:00,65270.16359187459,66104.61917650946,64879.57727429723,66092.31207920416,3979.861116754879
2023-01-09 23:00:00,66169.39662787385,66764.78265877752,66098.10624007971,66288.0007686981,3729.874202482124
2023-01-10 00:00:00,66282.79913973664,66532.11760738016,65452.408677443826,65502.68109660433,3440.23429530627
2023-01-10 01:00:00,65383.26733978959,65534.57018111061,64748.86929775187,65367.18327520162,3520.1828791584585
2023-01-10 02:00:00,65226.47901458357,66574.00803388724,65164.4720287138,66571.30292167111,3785.3382290899276
2023-01-10 03:00:00,66486.14943360267,67499.12785419187,66278.20460470824,67335.35253660797,2744.9632708949357
2023-01-10 04:00:00,67704.21014695281,67842.42792252821,66537.92038336709,66963.10024008768,3768.067536568969
2023-01-10 05:00:00,67069.06106057743,67451.59898388885,66882.37475056098,66968.58745048605,2401.442014411703
2023-01-10 06:00:00,67064.99669309873,67125.37382682136,66211.56208471769,66310.63066998594,3284.1500586414886
2023-01-10 07:00:00,66383.50274697013,66516.65274226989,66025.35034390549,66145.9697119765,2641.0133603411828
2023-01-10 08:00:00,66299.45257377645,66892.66983796564,66056.77904460646,66865.50273787703,3375.2477414127798
2023-01-10 09:00:00,66946.43845161145,68509.74769517865,66926.55612928802,68506.69261372645,2827.2928073218677
2023-01-10 10:00:00,68612.85006197829,68673.26438604151,67893.36536118496,68600.82960263953,3653.475900656813
2023-01-10 11:00:00,69008.16497243343,70256.90038528577,68905.20459727888,70124.0686962126,3472.7964054704935
2023-01-10 12:00:00,70057.07122527872,71031.64688315388,70032.72915153446,70195.9093659977,3722.7021522279065
2023-01-10 13:00:00,70280.77411127521,70962.68490687125,70093.81169337047,70509.15562640001,3053.2664894283566
2023-01-10 14:00:00,70645.84388245728,70983.56995370591,70328.81406482252,70532.88346873368,3498.9403749613944
2023-01-10 15:00:00,70499.00493856514,70621.34917579235,69426.91738862745,69605.4713084637,2981.904424304576
2023-01-10 16:00:00,69507.21561517121,69582.92152250708,68388.92199561364,68534.30733333337,2957.521126964319
2023-01-10 17:00:00,68655.5708017819,69029.70144925124,68101.40427204347,68194.27771384819,2121.8699940646798
2023-01-10 18:00:00,68384.96056373819,69354.5454363223,68039.60492199629,68846.97574187744,3095.1999158081885
2023-01-10 19:00:00,68792.8172558488,69538.13383035049,68649.02976494019,68865.01616934511,3628.7691925530025
2023-01-10 20:00:00,69191.3445010962,70378.62913480823,68940.17830228373,70030.40057403425,3073.934676734922
2023-01-10 21:00:00,70079.44473275782,70109.67763702034,69095.62129318525,69369.97294688516,2757.2406439246847
2023-01-10 22:00:00,69224.03540344485,69574.02740647807,69002.44405998707,69063.44244361995,3042.4918700081694
2023-01-10 23:00:00,69177.70459472186,69494.73070378251,68298.59913394881,68374.70559331751,3368.8300387588147
2023-01-11 00:00:00,67919.0091237121,67942.36255331535,66481.94174670923,66608.87393495014,2749.647003052057
2023-01-11 01:00:00,66765.71263159251,67915.13131724577,66682.58412430587,67516.5889155414,3253.6788816813014
2023-01-11 02:00:00,67212.66156661222,67871.93856467522,66972.45878825897,67731.87294455543,2899.2863348390597
2023-01-11 03:00:00,67699.58571365206,68241.73825700227,67620.62662776257,68199.11508523513,3349.397171834126
2023-01-11 04:00:00,68525.40380606671,69348.36966585196,68399.39286344379,68755.39555562199,3584.972849524956
2023-01-11 05:00:00,68964.39212436165,69088.73442242519,67819.83885232685,68260.36998563305,3614.9299623825127
2023-01-11 06:00:00,68359.34840580403,69268.974814096,68332.33135222596,68398.50863465699,2653.255340524068
2023-01-11 07:00:00,68652.8997332656,68729.79688449598,67559.9546089494,68199.2419377824,3147.920534120716
2023-01-11 08:00:00,68461.20341222257,69035.60522260702,68281.80981276523,68457.72343673132,2511.85734079373
2023-01-11 09:00:00,68229.0328008705,69220.52344414065,68120.99890992018,68820.45609097507,3774.5274264216873
2023-01-11 10:00:00,68430.00855497883,68698.17245869269,68053.99897029893,68590.73381183257,2887.6983888752584
2023-01-11 11:00:00,68329.30086740802,68362.49179615092,67139.22346513448,67604.17980345854,2888.4286036114377
2023-01-11 12:00:00,67228.35295029201,67343.58171752123,66359.99175947685,66581.40019399465,2788.8978824107658
2023-01-11 13:00:00,66516.307047719,66622.22312834197,66156.54498399569,66329.97141092108,3531.7487945303387
2023-01-11 14:00:00,66417.95611481399,66725.27435221804,65809.99078885856,65850.75949525557,3065.095554641329
2023-01-11 15:00:00,65916.76564830304,66200.2841552221,65434.85213731466,66143.17622240758,3338.3018774717984
2023-01-11 16:00:00,66186.63138892868,67361.22578449358,66098.2744763751,66674.75084595574,3817.715624997723
2023-01-11 17:00:00,66640.91092582834,66974.62033898242,66212.86763812385,66543.59429244784,3125.727585342814
2023-01-11 18:00:00,66754.88178239118,67634.8256942119,66710.65009679885,67355.19904489667,3717.718502399111
2023-01-11 19:00:00,67449.6182525399,67452.60575152755,66427.5016170827,66993.08353830795,3221.377946752375
